400           
12           
11           
0.1946902655 0.4863013699 0.09 0.0616438356 0.1035058431 0.0422535211 0.0671378092 0.3869309838 0.5039370079 0.0718562874 0.1846153846 0.4
0.3008849558 0.3287671233 0.22 0.0821917808 0.1135225376 0.338028169 0.3498233216 0.4449339207 0.4409448819 0.0958083832 0.2307692308 0.4
0.3008849558 0.3287671233 0.22 0.0821917808 0.1135225376 0.338028169 0.3498233216 0.4449339207 0.4409448819 0.0958083832 0.2307692308 0.4
0.2212389381 0.4349315068 0.15 0.0616438356 0.1585976628 0.2676056338 0.2756183746 0.4302496329 0.3543307087 0.1017964072 0.1692307692 0.4
0.3008849558 0.4726027397 0.25 0.1712328767 0.1068447412 0.4647887324 0.2791519435 0.4853157122 0.3543307087 0.0538922156 0.1230769231 0.4
0.2477876106 0.3561643836 0.07 0.0616438356 0.1469115192 0.0985915493 0.0600706714 0.4427312775 0.4409448819 0.1497005988 0.1846153846 0.4
0.2477876106 0.3561643836 0.07 0.0616438356 0.1469115192 0.0985915493 0.0600706714 0.4427312775 0.4409448819 0.1497005988 0.1846153846 0.4
0.1769911504 0.3561643836 0.31 0.3561643836 0.1185308848 0.0845070423 0.1519434629 0.5220264317 0.4803149606 0.2095808383 0.2923076923 0.4
0.185840708 0.2465753425 0.02 0.0890410959 0.1135225376 0.4929577465 0.371024735 0.3795888399 0.2834645669 0.119760479 0.2 0.4
0.1238938053 0.2534246575 0 0.095890411 0.0934891486 0.1971830986 0.0954063604 0.2092511013 0.6614173228 0.1556886228 0.6307692308 0.6
0.3008849558 0.3561643836 0.22 0.102739726 0.1368948247 0.0563380282 0.0954063604 0.4441997063 0.4960629921 0.1497005988 0.4 0.4
0.2212389381 0.3424657534 0.06 0.0273972603 0.0968280467 0.0563380282 0.0212014134 0.3032305433 0.3385826772 0.0898203593 0.2153846154 0.4
0.3008849558 0.2739726027 0.25 0.0753424658 0.1101836394 0.2535211268 0.1872791519 0.4441997063 0.4409448819 0.0898203593 0.2769230769 0.4
0.1592920354 0.3082191781 0.14 0.2054794521 0.0968280467 0.3661971831 0.2367491166 0.4860499266 0.4566929134 0.0898203593 0.1230769231 0.4
0.3539823009 0.3869863014 0.1 0.0479452055 0.1335559265 0.0281690141 0.0212014134 0.5418502203 0.4488188976 0.1916167665 0.1769230769 0.6
0.3628318584 0.3801369863 0.1 0.0479452055 0.1302170284 0.0422535211 0.0176678445 0.5418502203 0.4488188976 0.1916167665 0.1769230769 0.4
0.2389380531 0.3219178082 0.26 0.0753424658 0.1135225376 0.2253521127 0.3462897527 0.4236417034 0.4251968504 0.1137724551 0.2307692308 0.4
0.2123893805 0.3287671233 0.12 0.0890410959 0.1185308848 0.1690140845 0.0777385159 0.4794419971 0.6141732283 0.1736526946 0.2769230769 0.8
0.2300884956 0.3767123288 0 0.0890410959 0.0934891486 0.1267605634 0.0636042403 0.406020558 0.5354330709 0.2335329341 0.4153846154 0.6
0.2920353982 0.3904109589 0.21 0.0821917808 0.1135225376 0.4507042254 0.4770318021 0.4500734214 0.4015748031 0.1077844311 0.2307692308 0.4
0.2920353982 0.3904109589 0.21 0.0821917808 0.1135225376 0.4507042254 0.4770318021 0.4500734214 0.4015748031 0.1077844311 0.2307692308 0.4
0.2654867257 0.1232876712 0.42 0.0753424658 0.0667779633 0.0704225352 0.0636042403 0.4574155653 0.5511811024 0.2934131737 0.5384615385 0.6
0.2300884956 0.1438356164 0.33 0.0547945205 0.081803005 0.0281690141 0.0247349823 0.4353891336 0.3858267717 0.4610778443 0.2461538462 1
0.3008849558 0.2602739726 0.39 0.1164383562 0.1168614357 0.1549295775 0.1413427562 0.6189427313 0.5433070866 0.1736526946 0.3538461538 0.6
0.2743362832 0.1095890411 0.3 0.0753424658 0.0834724541 0.2394366197 0.0989399293 0.3766519824 0.4251968504 0.3413173653 0.4461538462 0.8
0.3185840708 0.0821917808 0.34 0.2876712329 0.0834724541 0.0985915493 0.0565371025 0.5381791483 0.3779527559 0.3652694611 0.3846153846 0.6
0.1238938053 0.2671232877 0 0.0821917808 0.0868113523 0.5492957746 0.1696113074 0.3619676946 0.6299212598 0.3592814371 0.3538461538 0.6
0.3097345133 0.1164383562 0.36 0.0890410959 0.0601001669 0.4788732394 0.1660777385 0.3619676946 0.4173228346 0.4071856287 0.6153846154 0.8
0.1238938053 0.2671232877 0 0.0821917808 0.0868113523 0.5492957746 0.1696113074 0.3619676946 0.6299212598 0.3592814371 0.3538461538 0.6
0.1769911504 0.5753424658 0 0.0616438356 0.1168614357 0.0563380282 0.035335689 0.2591776799 0.5984251969 0.0658682635 0.5384615385 0.6
0.1592920354 0.2397260274 0.4 0.102739726 0.0984974958 0.0985915493 0.0459363958 0.4574155653 0.6456692913 0.2395209581 0.3384615385 0.6
0.3185840708 0.0821917808 0.34 0.2876712329 0.0834724541 0.0985915493 0.0565371025 0.5381791483 0.3779527559 0.3652694611 0.3846153846 0.6
0.4690265487 0.3082191781 0.25 0.0753424658 0.1535893155 0.1549295775 0.2932862191 0.4574155653 0.2362204724 0.3413173653 0.2615384615 0.4
0.4778761062 0.1369863014 0.59 0.0890410959 0.1085141903 0.0281690141 0.0318021201 0.6850220264 0.3622047244 0.2694610778 0.1846153846 0.4
0.1415929204 0.3150684932 0 0.0479452055 0.0884808013 0.0985915493 0.0424028269 0.4794419971 0.6456692913 0.3053892216 0.1538461538 0.4
0.4778761062 0.1369863014 0.59 0.0890410959 0.1085141903 0.0281690141 0.0318021201 0.6850220264 0.3622047244 0.2694610778 0.1846153846 0.4
0.2389380531 0.1506849315 0.33 0.1095890411 0.0868113523 0.2816901408 0.109540636 0.3766519824 0.4803149606 0.2634730539 0.5692307692 0.8
0.2831858407 0.2808219178 0.01 0.0479452055 0.1085141903 0.0281690141 0.0459363958 0.3619676946 0.3307086614 0.0778443114 0.2153846154 0.4
0.2743362832 0.3561643836 0.21 0.0890410959 0.1085141903 0.4366197183 0.4487632509 0.406020558 0.4173228346 0.0718562874 0.2307692308 0.4
0.2831858407 0.2808219178 0.01 0.0479452055 0.1085141903 0.0281690141 0.0459363958 0.3619676946 0.3307086614 0.0778443114 0.2153846154 0.4
0.2566371681 0.1917808219 0.18 0.0479452055 0.1118530885 0.323943662 0.183745583 0.4720998532 0.4724409449 0.1497005988 0.1538461538 0.4
0.2123893805 0.2876712329 0 0.0821917808 0.1118530885 0.5352112676 0.1731448763 0.406020558 0.5118110236 0.3053892216 0.4615384615 0.6
0.1592920354 0.2808219178 0.09 0.2054794521 0.1853088481 0.1830985915 0.0883392226 0.4941262849 0.5984251969 0.2035928144 0.4 0.2
0.3274336283 0.095890411 0.37 0.0342465753 0.1068447412 0.0985915493 0.0600706714 0.5381791483 0.4094488189 0.2215568862 0.1846153846 0.6
0.3274336283 0.095890411 0.37 0.0342465753 0.1068447412 0.0985915493 0.0600706714 0.5381791483 0.4094488189 0.2215568862 0.1846153846 0.6
0.2743362832 0.0753424658 0.37 0.0616438356 0.0567612688 0.3098591549 0.1908127208 0.5161527166 0.5275590551 0.2275449102 0.5692307692 0.6
0.2654867257 0.198630137 0.33 0.1095890411 0.1101836394 0.0704225352 0.0600706714 0.4133627019 0.4409448819 0.1497005988 0.4307692308 0.4
0.2831858407 0.3561643836 0 0.0684931507 0.1001669449 0.3661971831 0.1731448763 0.4500734214 0.4488188976 0.1796407186 0.4 0.4
0.2920353982 0.0410958904 0.4 0.0890410959 0.061769616 0.5211267606 0.2155477032 0.4353891336 0.4645669291 0.3592814371 0.4461538462 0.4
0.2477876106 0.198630137 0.24 0.0616438356 0.0901502504 0.2394366197 0.1448763251 0.406020558 0.4960629921 0.1736526946 0.3076923077 0.4
0.2654867257 0.2123287671 0.31 0.0821917808 0.0951585977 0.1690140845 0.2402826855 0.4207048458 0.4094488189 0.125748503 0.2307692308 0.6
0.1150442478 0.2191780822 0 0.0479452055 0.0500834725 0.0281690141 0.0176678445 0.3179148311 0.5826771654 0.3113772455 0.5076923077 0.6
0.1327433628 0.1917808219 0.16 0.0616438356 0.0951585977 0.1408450704 0.0671378092 0.3986784141 0.5354330709 0.245508982 0.2615384615 0.8
0.4955752212 0.2876712329 0.37 0.9931506849 0.3372287145 0.7605633803 0.3144876325 1 0.3464566929 0.2634730539 0.0923076923 0.6
0.4955752212 0.2876712329 0.37 0.9931506849 0.3372287145 0.7605633803 0.3144876325 1 0.3464566929 0.2634730539 0.0923076923 0.6
0.4778761062 0.1780821918 0.38 0.0479452055 0.2621035058 0.3661971831 0.296819788 0.6659324523 0.3228346457 0.1916167665 0.0153846154 0.4
0.1946902655 0.5445205479 0.29 0.2671232877 0.0968280467 0.1971830986 0.1166077739 0.4185022026 0.6220472441 0.125748503 0.4153846154 0.4
0.2123893805 0.3219178082 0 0.0547945205 0.0667779633 0.0281690141 0.0070671378 0.4353891336 0.5275590551 0.0838323353 0.2923076923 0.4
0.2389380531 0.3767123288 0.02 0.0890410959 0.1001669449 0.4225352113 0.3038869258 0.4104258443 0.4566929134 0.2095808383 0.4102564103 0.6
0.2300884956 0.1712328767 0.32 0.0753424658 0.0834724541 0.1971830986 0.0777385159 0.3399412628 0.3858267717 0.2395209581 0.4461538462 0.8
0.2477876106 0.4554794521 0.19 0.2945205479 0.1368948247 0.2535211268 0.3250883392 0.5183553598 0.3307086614 0.1137724551 0.1794871795 0.6
0.203539823 0.3493150685 0.02 0.0684931507 0.1101836394 0.2394366197 0.0848056537 0.5176211454 0.5196850394 0.251497006 0.2153846154 0.4
0.203539823 0.3150684932 0.2 0.0582191781 0.0767946578 0.0985915493 0.0565371025 0.231277533 0.5039370079 0.0958083832 0.5076923077 0.4
0.2389380531 0.3767123288 0.02 0.0890410959 0.1001669449 0.4225352113 0.3038869258 0.4104258443 0.4566929134 0.2095808383 0.4153846154 0.6
0.2477876106 0.4554794521 0.19 0.2945205479 0.1368948247 0.2535211268 0.3250883392 0.5183553598 0.3307086614 0.1137724551 0.1846153846 0.6
0.203539823 0.3493150685 0.02 0.0684931507 0.1101836394 0.2394366197 0.0848056537 0.5176211454 0.5196850394 0.251497006 0.2153846154 0.4
0.1946902655 0.3767123288 0 0.0684931507 0.1135225376 0.2957746479 0.1166077739 0.5095447871 0.5196850394 0.245508982 0.2 0.4
0.203539823 0.3150684932 0.01 0.0684931507 0.1135225376 0.5492957746 0.1696113074 0.496328928 0.5196850394 0.2395209581 0.2 0.4
0.2300884956 0.1780821918 0.31 0.0753424658 0.0734557596 0.1971830986 0.0812720848 0.3414096916 0.3858267717 0.2574850299 0.4461538462 1
0.2300884956 0.1712328767 0.32 0.0753424658 0.0834724541 0.1971830986 0.0777385159 0.3399412628 0.3858267717 0.2395209581 0.4461538462 0.8
0.2831858407 0.1369863014 0.44 0.1232876712 0.1535893155 0.0985915493 0.038869258 0.5323054332 0.4645669291 0.2694610778 0.4 0.8
0.1769911504 0.3150684932 0.02 0.0753424658 0.0834724541 0.5070422535 0.1660777385 0.2694566814 0.4803149606 0.2574850299 0.4923076923 0.8
0.2654867257 0.2534246575 0.33 0.0684931507 0.1035058431 0.3661971831 0.2791519435 0.513215859 0.5275590551 0.1497005988 0.0923076923 0.4
0.6283185841 0.2260273973 0.63 0.0890410959 0.101836394 0.0845070423 0.0600706714 0.7099853157 0.3700787402 0.2155688623 0.3846153846 0.6
0.1681415929 0.5342465753 0 0.0479452055 0.0667779633 0.1126760563 0.038869258 0.3377386197 0.5984251969 0.1796407186 0.3846153846 0.6
0.1238938053 0.2876712329 0.06 0.0616438356 0.0634390651 0.5211267606 0.2932862191 0.1681350954 0.4409448819 0.1017964072 0.3307692308 0.6
0.2654867257 0.2534246575 0.33 0.0684931507 0.1035058431 0.3661971831 0.2791519435 0.513215859 0.5275590551 0.1497005988 0.0923076923 0.4
0.3362831858 0.1164383562 0.4 0.0547945205 0.0918196995 0.0985915493 0.0494699647 0.4375917768 0.5118110236 0.1616766467 0.3230769231 0.4
0.2920353982 0.0547945205 0.35 0.0547945205 0.0701168614 0.0845070423 0.0318021201 0.3311306902 0.4566929134 0.2814371257 0.5384615385 0.8
0.1592920354 0.2054794521 0.09 0.095890411 0.0701168614 0.4647887324 0.2049469965 0.5264317181 0.5275590551 0.2095808383 0.3076923077 0.6
0.1415929204 0.4554794521 0 0.0821917808 0.0801335559 0.0704225352 0.0247349823 0.4823788546 0.6692913386 0.1676646707 0.2461538462 0.2
0.1946902655 0.3561643836 0.03 0.095890411 0.1051752922 0.1830985915 0.0883392226 0.3950073421 0.4881889764 0.1497005988 0.3076923077 0.6
0.203539823 0.3493150685 0.01 0.102739726 0.1068447412 0.1830985915 0.1166077739 0.3781204112 0.4724409449 0.119760479 0.3692307692 0.6
0.1946902655 0.3219178082 0.1 0.0547945205 0.0851419032 0.4647887324 0.1660777385 0.4207048458 0.5275590551 0.2035928144 0.2 0.4
0.1946902655 0.3219178082 0.1 0.0547945205 0.0851419032 0.4647887324 0.1660777385 0.4207048458 0.5275590551 0.2035928144 0.2 0.4
0.2389380531 0.2465753425 0.32 0.0821917808 0.0834724541 0.4225352113 0.1696113074 0.5293685756 0.4409448819 0.1916167665 0.2461538462 0.8
0.185840708 0.6301369863 0.08 0.095890411 0.0918196995 0.2535211268 0.0918727915 0.4706314244 0.6141732283 0.1437125749 0.4 0.2
0.2389380531 0.2465753425 0.32 0.0821917808 0.0834724541 0.4225352113 0.1696113074 0.5293685756 0.4409448819 0.1916167665 0.2461538462 0.8
0.2389380531 0.5890410959 0.05 0.0821917808 0.081803005 0.2676056338 0.1519434629 0.5124816446 0.4488188976 0.1317365269 0.2 0
0.4778761062 0.3904109589 0.11 0.0342465753 0.1202003339 0.0985915493 0.0636042403 0.419236417 0.1102362205 0.0838323353 0.2 0.4
0.185840708 0.397260274 0.08 0.1952054795 0.0918196995 0.0985915493 0.035335689 0.2400881057 0.5433070866 0.1137724551 0.6461538462 0.4
0.2654867257 0.1575342466 0.6 0.1164383562 0.101836394 0.3098591549 0.1342756184 0.4765051395 0.5039370079 0.2754491018 0.4153846154 0.6
0.1327433628 0.3287671233 0.08 0.0616438356 0.0984974958 0.1830985915 0.1378091873 0.2415565345 0.5039370079 0.125748503 0.4 0.4
0.4690265487 0.2602739726 0.5 0.8835616438 0.3222036728 0.661971831 0.2685512367 0.9067547724 0.3307086614 0.251497006 0.0615384615 0.4
0.0619469027 0.2397260274 0.11 0.0890410959 0.0601001669 0.2112676056 0.2932862191 0.1284875184 0.6299212598 0.3293413174 0.7948717949 0.8
0.4690265487 0.2602739726 0.5 0.8835616438 0.3222036728 0.661971831 0.2685512367 0.9067547724 0.3307086614 0.251497006 0.0615384615 0.4
0.0619469027 0.2397260274 0.11 0.0890410959 0.0601001669 0.2112676056 0.2932862191 0.1284875184 0.6299212598 0.3293413174 0.8 0.8
0.2212389381 0.5171232877 0.05 0.3287671233 0.1168614357 0.0281690141 0.0282685512 0.5881057269 0.5196850394 0.1137724551 0.2769230769 0
0.3185840708 0.1095890411 0.6 0.1438356164 0.1535893155 0.1267605634 0.0565371025 0.6027900147 0.5118110236 0.2095808383 0.3384615385 0.4
0.0884955752 0.3424657534 0.03 0.0410958904 0.1135225376 0.0704225352 0.0247349823 0.3604992658 0.7244094488 0.1736526946 0.2615384615 0.2
0.3185840708 0.1095890411 0.6 0.1438356164 0.1535893155 0.1267605634 0.0565371025 0.6027900147 0.5118110236 0.2095808383 0.3384615385 0.4
0.2300884956 0.3150684932 0.54 0.0821917808 0.1702838063 0.0281690141 0.0106007067 0.5227606461 0.4645669291 0.1437125749 0.2923076923 0.2
0.3097345133 0.1438356164 0.44 0.0410958904 0.0500834725 0.0704225352 0.0212014134 0.392804699 0.4803149606 0.1676646707 0.3538461538 0.4
0.1946902655 0.5410958904 0.06 0.0753424658 0.0801335559 0.0422535211 0.0176678445 0.4295154185 0.6220472441 0.1856287425 0.3846153846 0.2
0.2123893805 0.3664383562 0.16 0.0821917808 0.1035058431 0.0985915493 0.0671378092 0.43979442 0.4960629921 0.1317365269 0.2 0.4
0.1946902655 0.3835616438 0.21 0.0821917808 0.0968280467 0.1126760563 0.0600706714 0.3957415565 0.5039370079 0.1616766467 0.2923076923 0.4
0.1238938053 0.3561643836 0.05 0.0684931507 0.0901502504 0.1126760563 0.038869258 0.359030837 0.6141732283 0.2694610778 0.3384615385 0.4
0.0884955752 0.2876712329 0.04 0.0547945205 0.061769616 0.0563380282 0.0247349823 0.3032305433 0.7716535433 0.1497005988 0.4615384615 0.4
0.1415929204 0.3082191781 0.1 0.0821917808 0.0601001669 0.0422535211 0.0176678445 0.3237885463 0.5511811024 0.2574850299 0.3692307692 0.6
0.2212389381 0.0684931507 0.49 0.0616438356 0.0450751252 0.0985915493 0.0424028269 0.2474302496 0.5118110236 0.1377245509 0.6153846154 0.6
0.0884955752 0.2876712329 0.04 0.0547945205 0.061769616 0.0563380282 0.0247349823 0.3032305433 0.7716535433 0.1497005988 0.4615384615 0.4
0.1415929204 0.3630136986 0.06 0.0479452055 0.0634390651 0.0704225352 0.0424028269 0.2503671072 0.6535433071 0.125748503 0.5461538462 0.4
0.2743362832 0.2876712329 0.26 0.0684931507 0.1285475793 0.3098591549 0.4982332155 0.4618208517 0.4094488189 0.1556886228 0.2 0.4
0.1592920354 0.1301369863 0.09 0.0342465753 0.0901502504 0.1971830986 0.0777385159 0.3318649046 0.5354330709 0.2215568862 0.2461538462 0.8
0.2123893805 0.2123287671 0.02 0.0684931507 0.1135225376 0.1971830986 0.0777385159 0.3560939794 0.4803149606 0.2874251497 0.3384615385 0.6
0.2743362832 0.2876712329 0.26 0.0684931507 0.1285475793 0.3098591549 0.4982332155 0.4618208517 0.4094488189 0.1556886228 0.2 0.4
0.203539823 0.4246575342 0.03 0.095890411 0.0701168614 0.0845070423 0.035335689 0.3678414097 0.5590551181 0.1796407186 0.4769230769 0.6
0.1769911504 0.5308219178 0.04 0.095890411 0.0934891486 0.0845070423 0.0247349823 0.4221732746 0.6220472441 0.1497005988 0.3692307692 0.6
0.203539823 0.4246575342 0.03 0.095890411 0.0701168614 0.0845070423 0.035335689 0.3678414097 0.5590551181 0.1796407186 0.4769230769 0.6
0.2566371681 0.4143835616 0.04 0.0410958904 0.1068447412 0.0985915493 0.0318021201 0.3678414097 0.4094488189 0.119760479 0.1846153846 0.4
0.2831858407 0.4794520548 0.29 0.2328767123 0.1185308848 0.2816901408 0.2049469965 0.466226138 0.3307086614 0.119760479 0.1538461538 0.4
0.2389380531 0.3184931507 0.18 0.102739726 0.1101836394 0.1971830986 0.1908127208 0.4632892805 0.4488188976 0.125748503 0.2153846154 0.4
0.1415929204 0.2191780822 0.39 0.1095890411 0.1085141903 0.0704225352 0.0282685512 0.402349486 0.6062992126 0.2155688623 0.4 0.6
0.2566371681 0.1780821918 0.57 0.095890411 0.1569282137 0.0563380282 0.0212014134 0.4390602056 0.4881889764 0.1317365269 0.4615384615 0.6
0.185840708 0.4383561644 0.02 0.0616438356 0.1101836394 0.0704225352 0.0212014134 0.4353891336 0.6377952756 0.1796407186 0.2384615385 0
0.1946902655 0.4726027397 0.05 0.0753424658 0.0968280467 0.0704225352 0.0282685512 0.4074889868 0.6062992126 0.1976047904 0.3692307692 0.6
0.2566371681 0.1780821918 0.57 0.095890411 0.1569282137 0.0563380282 0.0212014134 0.4390602056 0.4881889764 0.1317365269 0.4615384615 0.6
0.2212389381 0.102739726 0.6 0.0821917808 0.1035058431 0.2253521127 0.0671378092 0.5925110132 0.5039370079 0.2335329341 0.3384615385 0.6
0.2920353982 0.0410958904 0.4 0.0616438356 0.0834724541 0.0845070423 0.0494699647 0.2958883994 0.4251968504 0.2215568862 0.4153846154 0.4
0.1592920354 0.1643835616 0.21 0.0890410959 0.0584307179 0.3521126761 0.148409894 0.4801762115 0.5748031496 0.2634730539 0.2 0.6
0.2212389381 0.3904109589 0.04 0.0821917808 0.0934891486 0.2535211268 0.074204947 0.5176211454 0.5511811024 0.2035928144 0.2153846154 0.4
0.1592920354 0.4589041096 0.04 0.0890410959 0.081803005 0.1408450704 0.038869258 0.4265785609 0.6220472441 0.1916167665 0.3076923077 0.6
0.1592920354 0.301369863 0.15 0.0616438356 0.1101836394 0.2253521127 0.2084805654 0.2107195301 0.4645669291 0.1616766467 0.3230769231 0.6
0.203539823 0.4931506849 0.21 0.2191780822 0.1035058431 0.2112676056 0.2084805654 0.6130690162 0.6220472441 0.2335329341 0.1282051282 0.6
0.203539823 0.4931506849 0.21 0.2191780822 0.1035058431 0.2112676056 0.2084805654 0.6130690162 0.6220472441 0.2335329341 0.1307692308 0.6
0.1327433628 0.1369863014 0.25 0.095890411 0.0984974958 0.3098591549 0.183745583 0.4596182085 0.5354330709 0.3832335329 0.3384615385 0.4
0.1681415929 0.2808219178 0.06 0.0753424658 0.0851419032 0.3943661972 0.1342756184 0.3538913363 0.5039370079 0.2994011976 0.2923076923 0.6
0.2477876106 0.2397260274 0.46 0.0890410959 0.1702838063 0.0845070423 0.0494699647 0.46989721 0.4566929134 0.1796407186 0.3230769231 0.4
0.1769911504 0.397260274 0.08 0.1164383562 0.1569282137 0.1830985915 0.074204947 0.483113069 0.5511811024 0.1497005988 0.2769230769 0.4
0.1681415929 0.2808219178 0.06 0.0753424658 0.0851419032 0.3943661972 0.1342756184 0.3538913363 0.5039370079 0.2994011976 0.2923076923 0.6
0.203539823 0.2465753425 0.2 0.0684931507 0.1168614357 0.1126760563 0.0600706714 0.4243759178 0.5118110236 0.0598802395 0.1 0.2
0.1327433628 0.1369863014 0.25 0.095890411 0.0984974958 0.3098591549 0.183745583 0.4596182085 0.5354330709 0.3832335329 0.3384615385 0.4
0.1946902655 0.2465753425 0.25 0.0753424658 0.1068447412 0.3943661972 0.1943462898 0.3839941263 0.4724409449 0.1616766467 0.3076923077 0.4
0.1238938053 0.2054794521 0.19 0.0753424658 0.1051752922 0.2957746479 0.1448763251 0.3781204112 0.5118110236 0.2694610778 0.2461538462 0.6
0.185840708 0.2465753425 0.08 0.0821917808 0.0868113523 0.2394366197 0.0989399293 0.4001468429 0.4645669291 0.1856287425 0.2 0.4
0.1946902655 0.2397260274 0.08 0.0890410959 0.0868113523 0.2394366197 0.1130742049 0.4008810573 0.4409448819 0.1916167665 0.1846153846 0.6
0.2212389381 0.2808219178 0.07 0.0547945205 0.0984974958 0.1971830986 0.0636042403 0.3693098385 0.4330708661 0.1976047904 0.3692307692 0.6
0.2920353982 0.1164383562 0.49 0.0890410959 0.1402337229 0.2816901408 0.1872791519 0.5190895742 0.4488188976 0.2035928144 0.2615384615 0.6
0.2212389381 0.3904109589 0.08 0.0821917808 0.0851419032 0.5774647887 0.1625441696 0.4412628488 0.5354330709 0.1616766467 0.2769230769 0.6
0.1769911504 0.2191780822 0.09 0.0890410959 0.0851419032 0.1126760563 0.0424028269 0.3208516887 0.5354330709 0.2155688623 0.4461538462 0.6
0.1327433628 0.4006849315 0.1 0.1301369863 0.1151919866 0.1690140845 0.0777385159 0.4581497797 0.6771653543 0.1976047904 0.2769230769 0.4
0.2300884956 0.2808219178 0.13 0.0753424658 0.0767946578 0.2394366197 0.0565371025 0.4155653451 0.3700787402 0.2095808383 0.2307692308 0.6
0.3008849558 0.1849315068 0.3 0.0684931507 0.1035058431 0.4366197183 0.2756183746 0.5212922173 0.5118110236 0.1676646707 0.0923076923 0.4
0.1769911504 0.301369863 0.14 0.102739726 0.0868113523 0.1690140845 0.0812720848 0.2863436123 0.5354330709 0.1736526946 0.5076923077 0.8
0.2123893805 0.2945205479 0.13 0.0890410959 0.1051752922 0.1971830986 0.1024734982 0.4280469897 0.4881889764 0.1556886228 0.2 0.6
0.1327433628 0.2808219178 0.08 0.0684931507 0.1085141903 0.323943662 0.1378091873 0.3825256975 0.6771653543 0.2095808383 0.2923076923 0.6
0.0707964602 0.3150684932 0.08 0.0684931507 0.0784641068 0.2676056338 0.0883392226 0.3502202643 0.5984251969 0.1856287425 0.2769230769 0.6
0.1415929204 0.3561643836 0.09 0.1095890411 0.1151919866 0.1971830986 0.0706713781 0.3898678414 0.6535433071 0.1796407186 0.5538461538 0.4
0.2300884956 0.1849315068 0.32 0.0616438356 0.0884808013 0.4647887324 0.1908127208 0.5190895742 0.5669291339 0.2694610778 0.2307692308 0.4
0.1415929204 0.2739726027 0.08 0.2397260274 0.0984974958 0.1408450704 0.0918727915 0.4691629956 0.6456692913 0.1796407186 0.4923076923 0.6
0.2477876106 0.0890410959 0.29 0.0890410959 0.0701168614 0.2535211268 0.1519434629 0.4838472834 0.5196850394 0.2574850299 0.3846153846 0.8
0.185840708 0.5034246575 0.02 0.0684931507 0.0868113523 0.3943661972 0.1130742049 0.3414096916 0.4409448819 0.1377245509 0.3615384615 0.6
0.5752212389 0.2191780822 0.42 0.0890410959 0.0868113523 0.1830985915 0.0459363958 0.5513950073 0.4015748031 0.1437125749 0.3076923077 0.6
0.3362831858 0.1712328767 0.43 0.095890411 0.0851419032 0.1549295775 0.0459363958 0.3986784141 0.3385826772 0.2874251497 0.4307692308 0.8
0.1681415929 0.3493150685 0.33 0.0616438356 0.0784641068 0.2112676056 0.0777385159 0.3847283407 0.4881889764 0.1856287425 0.2615384615 0.6
0.2123893805 0.3082191781 0.02 0.0753424658 0.1001669449 0.2253521127 0.0706713781 0.4170337739 0.4881889764 0.1676646707 0.2769230769 0.4
0.1504424779 0.3287671233 0.1 0.0479452055 0.0601001669 0.1549295775 0.0706713781 0.2195301028 0.6377952756 0.1077844311 0.5692307692 0.4
0.5840707965 0.1917808219 0.5 0.0753424658 0.1452420701 0.2535211268 0.1554770318 0.5697503671 0.2834645669 0.1497005988 0.3076923077 0.4
0.2477876106 0.1643835616 0.3 0.0616438356 0.1035058431 0.2253521127 0.0636042403 0.3024963289 0.3937007874 0.2215568862 0.4615384615 1
0.2212389381 0.3835616438 0 0.095890411 0.1252086811 0.2253521127 0.0706713781 0.5697503671 0.5590551181 0.119760479 0.1692307692 0.4
0.2212389381 0.3767123288 0 0.095890411 0.1185308848 0.2394366197 0.074204947 0.5587371512 0.5511811024 0.125748503 0.1538461538 0.4
0.1504424779 0.3835616438 0.01 0.1917808219 0.1519198664 0.4366197183 0.1696113074 0.4251101322 0.6062992126 0.1976047904 0.4461538462 0.6
0.2389380531 0.4212328767 0 0.0890410959 0.1135225376 0.2394366197 0.0777385159 0.5565345081 0.5275590551 0.1616766467 0.1538461538 0.4
0.1769911504 0.5034246575 0.02 0.102739726 0.0834724541 0.1971830986 0.0600706714 0.4552129222 0.6299212598 0.1616766467 0.4 0.6
0.2123893805 0.301369863 0.17 0.0547945205 0.0884808013 0.1971830986 0.0636042403 0.372246696 0.5511811024 0.2095808383 0.3307692308 0.8
0.1769911504 0.5205479452 0.04 0.0890410959 0.0901502504 0.1549295775 0.0494699647 0.4618208517 0.6220472441 0.1377245509 0.2307692308 0.4
0.1769911504 0.5034246575 0.02 0.102739726 0.0834724541 0.1971830986 0.0600706714 0.4552129222 0.6299212598 0.1616766467 0.4 0.6
0.203539823 0.3493150685 0.33 0.397260274 0.3722871452 0.9154929577 0.3851590106 0.5726872247 0.3779527559 0.1377245509 0.1692307692 0.4
0.2831858407 0.3287671233 0.26 0.0753424658 0.1135225376 0.4225352113 0.4416961131 0.4515418502 0.3700787402 0.1137724551 0.2307692308 0.4
0.2831858407 0.3287671233 0.26 0.0753424658 0.1135225376 0.4225352113 0.4416961131 0.4515418502 0.3700787402 0.1137724551 0.2307692308 0.4
0.2831858407 0.3287671233 0.26 0.0753424658 0.1135225376 0.4225352113 0.4416961131 0.4515418502 0.3700787402 0.1137724551 0.2307692308 0.4
0.2300884956 0.3938356164 0.13 0.0753424658 0.1068447412 0.1549295775 0.0494699647 0.3957415565 0.4330708661 0.125748503 0.2615384615 0.4
